,time,open,high,low,close,tick_volume,spread,real_volume,MeanCloseOpen,Diff_Close,Diff_Open,Diff_MeanCloseOpen
1317,2022-10-10 10:00:00,0.9719,0.97331,0.96991,0.97068,6905,8,0,0.97129,-0.00121,0.0002,-0.000505
1318,2022-10-10 11:00:00,0.97066,0.97088,0.96817,0.96885,5960,8,0,0.969755,-0.00183,-0.00124,-0.001535
1319,2022-10-10 12:00:00,0.96885,0.97094,0.96885,0.97067,5550,8,0,0.96976,0.00182,-0.00181,5.00E-06
1320,2022-10-10 13:00:00,0.97064,0.97092,0.96884,0.96926,4046,8,0,0.96995,-0.00141,0.00179,0.00019
1321,2022-10-10 14:00:00,0.96926,0.97065,0.96869,0.9697,4473,8,0,0.96948,0.00044,-0.00138,-0.00047
1322,2022-10-10 15:00:00,0.96968,0.9719,0.96936,0.97145,5007,8,0,0.970565,0.00175,0.00042,0.001085
1323,2022-10-10 16:00:00,0.97144,0.97217,0.96942,0.97002,6937,8,0,0.97073,-0.00143,0.00176,0.000165
1324,2022-10-10 17:00:00,0.96998,0.97458,0.96952,0.97023,10543,8,0,0.970105,0.00021,-0.00146,-0.000625
1325,2022-10-10 18:00:00,0.97023,0.97047,0.96854,0.97028,6132,8,0,0.970255,5.00E-05,0.00025,0.00015
1326,2022-10-10 19:00:00,0.97028,0.97046,0.96896,0.96919,3799,8,0,0.969735,-0.00109,5.00E-05,-0.00052
1327,2022-10-10 20:00:00,0.96919,0.97183,0.96851,0.97131,5244,8,0,0.97025,0.00212,-0.00109,0.000515
1328,2022-10-10 21:00:00,0.97131,0.97238,0.97028,0.97033,4120,8,0,0.97082,-0.00098,0.00212,0.00057
1329,2022-10-10 22:00:00,0.97033,0.97093,0.97014,0.97023,3542,8,0,0.97028,-1.00E-04,-0.00098,-0.00054
1330,2022-10-10 23:00:00,0.97023,0.97073,0.97022,0.97032,885,8,0,0.970275,9.00E-05,-1.00E-04,-5.00E-06
1331,2022-10-11 0:00:00,0.97029,0.97036,0.96993,0.96999,456,28,0,0.97014,-0.00033,6.00E-05,-0.000135
1332,2022-10-11 1:00:00,0.97,0.97086,0.96997,0.97084,1685,8,0,0.97042,0.00085,-0.00029,0.00028
1333,2022-10-11 2:00:00,0.97083,0.97114,0.97075,0.97112,1641,8,0,0.970975,0.00028,0.00083,0.000555
1334,2022-10-11 3:00:00,0.97112,0.97225,0.96986,0.97202,3922,8,0,0.97157,0.0009,0.00029,0.000595
1335,2022-10-11 4:00:00,0.97202,0.97211,0.96919,0.96969,5143,8,0,0.970855,-0.00233,0.0009,-0.000715
1336,2022-10-11 5:00:00,0.96967,0.96997,0.96801,0.96872,4350,8,0,0.969195,-0.00097,-0.00235,-0.00166
1337,2022-10-11 6:00:00,0.96872,0.96958,0.96812,0.96818,2963,8,0,0.96845,-0.00054,-0.00095,-0.000745
1338,2022-10-11 7:00:00,0.96819,0.96852,0.96705,0.96771,2334,8,0,0.96795,-0.00047,-0.00053,-0.0005
1339,2022-10-11 8:00:00,0.9677,0.96875,0.9676,0.96857,2743,8,0,0.968135,0.00086,-0.00049,0.000185
1340,2022-10-11 9:00:00,0.96856,0.97027,0.96746,0.96905,5974,8,0,0.968805,0.00048,0.00086,0.00067
1341,2022-10-11 10:00:00,0.96903,0.97247,0.96892,0.9699,9057,8,0,0.969465,0.00085,0.00047,0.00066
1342,2022-10-11 11:00:00,0.9699,0.97198,0.96967,0.97075,5986,8,0,0.970325,0.00085,0.00087,0.00086
1343,2022-10-11 12:00:00,0.97075,0.97189,0.96973,0.96993,5306,8,0,0.97034,-0.00082,0.00085,1.50E-05
1344,2022-10-11 13:00:00,0.96993,0.97194,0.96918,0.97174,5941,8,0,0.970835,0.00181,-0.00082,0.000495
1345,2022-10-11 14:00:00,0.97169,0.97379,0.97147,0.97247,6664,8,0,0.97208,0.00073,0.00176,0.001245
1346,2022-10-11 15:00:00,0.97249,0.97323,0.97175,0.97197,6282,8,0,0.97223,-0.0005,0.0008,0.00015
1347,2022-10-11 16:00:00,0.97199,0.97214,0.96991,0.9702,8356,8,0,0.971095,-0.00177,-0.0005,-0.001135
1348,2022-10-11 17:00:00,0.97017,0.97198,0.96907,0.97074,9854,8,0,0.970455,0.00054,-0.00182,-0.00064
1349,2022-10-11 18:00:00,0.97074,0.97627,0.97072,0.97561,7590,7,0,0.973175,0.00487,0.00057,0.00272
1350,2022-10-11 19:00:00,0.97561,0.97746,0.97434,0.97657,6333,8,0,0.97609,0.00096,0.00487,0.002915
1351,2022-10-11 20:00:00,0.97659,0.97667,0.97489,0.97521,4816,8,0,0.9759,-0.00136,0.00098,-0.00019
1352,2022-10-11 21:00:00,0.97519,0.97529,0.97063,0.97089,6185,8,0,0.97304,-0.00432,-0.0014,-0.00286
1353,2022-10-11 22:00:00,0.97089,0.97144,0.96939,0.97096,8465,8,0,0.970925,7.00E-05,-0.0043,-0.002115
1354,2022-10-11 23:00:00,0.97097,0.97121,0.97019,0.97023,2191,8,0,0.9706,-0.00073,8.00E-05,-0.000325
1355,2022-10-12 0:00:00,0.97024,0.97046,0.97019,0.97028,792,28,0,0.97026,5.00E-05,-0.00073,-0.00034
1356,2022-10-12 1:00:00,0.9703,0.97179,0.97029,0.97134,1565,8,0,0.97082,0.00106,6.00E-05,0.00056
1357,2022-10-12 2:00:00,0.97134,0.9714,0.96991,0.97004,1706,8,0,0.97069,-0.0013,0.00104,-0.00013
1358,2022-10-12 3:00:00,0.97005,0.97103,0.96901,0.97032,5036,8,0,0.970185,0.00028,-0.00129,-0.000505
1359,2022-10-12 4:00:00,0.97032,0.97122,0.96828,0.96908,5529,8,0,0.9697,-0.00124,0.00027,-0.000485
1360,2022-10-12 5:00:00,0.96908,0.96994,0.96828,0.96994,3522,8,0,0.96951,0.00086,-0.00124,-0.00019
1361,2022-10-12 6:00:00,0.96994,0.97004,0.96932,0.96982,2247,8,0,0.96988,-0.00012,0.00086,0.00037
1362,2022-10-12 7:00:00,0.9698,0.97349,0.96968,0.97149,6416,8,0,0.970645,0.00167,-0.00014,0.000765
1363,2022-10-12 8:00:00,0.97148,0.97242,0.97063,0.9721,3828,8,0,0.97179,0.00061,0.00168,0.001145
1364,2022-10-12 9:00:00,0.97211,0.97329,0.9715,0.97215,7540,8,0,0.97213,5.00E-05,0.00063,0.00034
1365,2022-10-12 10:00:00,0.97216,0.97263,0.96957,0.97074,11267,8,0,0.97145,-0.00141,5.00E-05,-0.00068
1366,2022-10-12 11:00:00,0.97074,0.97245,0.97017,0.97037,6862,8,0,0.970555,-0.00037,-0.00142,-0.000895
1367,2022-10-12 12:00:00,0.97037,0.97168,0.96974,0.97085,6054,8,0,0.97061,0.00048,-0.00037,5.50E-05
1368,2022-10-12 13:00:00,0.97085,0.97168,0.97047,0.97161,4576,8,0,0.97123,0.00076,0.00048,0.00062
1369,2022-10-12 14:00:00,0.97161,0.97199,0.9702,0.9708,4801,8,0,0.971205,-0.00081,0.00076,-2.50E-05
1370,2022-10-12 15:00:00,0.97083,0.97115,0.96869,0.97054,8885,8,0,0.970685,-0.00026,-0.00078,-0.00052
1371,2022-10-12 16:00:00,0.97055,0.97112,0.96902,0.96904,7762,8,0,0.969795,-0.0015,-0.00028,-0.00089
1372,2022-10-12 17:00:00,0.96908,0.97057,0.96679,0.97012,10052,8,0,0.9696,0.00108,-0.00147,-0.000195
1373,2022-10-12 18:00:00,0.97012,0.97096,0.96893,0.96905,6353,8,0,0.969585,-0.00107,0.00104,-1.50E-05
1374,2022-10-12 19:00:00,0.96905,0.96948,0.96802,0.96834,3721,8,0,0.968695,-0.00071,-0.00107,-0.00089
1375,2022-10-12 20:00:00,0.96834,0.96965,0.96807,0.96907,3049,8,0,0.968705,0.00073,-0.00071,1.00E-05
1376,2022-10-12 21:00:00,0.96907,0.97199,0.96846,0.96974,9546,8,0,0.969405,0.00067,0.00073,0.0007
1377,2022-10-12 22:00:00,0.96975,0.97065,0.96914,0.97012,2908,8,0,0.969935,0.00038,0.00068,0.00053
1378,2022-10-12 23:00:00,0.97012,0.97027,0.96966,0.97026,983,8,0,0.97019,0.00014,0.00037,0.000255
1379,2022-10-13 0:00:00,0.97016,0.97036,0.96986,0.97022,301,32,0,0.97019,-4.00E-05,4.00E-05,0
1380,2022-10-13 1:00:00,0.97023,0.97096,0.97016,0.97077,1050,8,0,0.9705,0.00055,7.00E-05,0.00031
1381,2022-10-13 2:00:00,0.97077,0.97095,0.97038,0.97047,1292,8,0,0.97062,-0.0003,0.00054,0.00012
1382,2022-10-13 3:00:00,0.97047,0.9722,0.96975,0.97145,2782,8,0,0.97096,0.00098,-0.0003,0.00034
1383,2022-10-13 4:00:00,0.97145,0.97147,0.97007,0.97049,2703,8,0,0.97097,-0.00096,0.00098,1.00E-05
1384,2022-10-13 5:00:00,0.97052,0.97061,0.96961,0.96984,2185,8,0,0.97018,-0.00065,-0.00093,-0.00079
1385,2022-10-13 6:00:00,0.96984,0.97033,0.9695,0.97004,1435,8,0,0.96994,0.0002,-0.00068,-0.00024
1386,2022-10-13 7:00:00,0.97004,0.9706,0.96975,0.97039,934,8,0,0.970215,0.00035,0.0002,0.000275
1387,2022-10-13 8:00:00,0.97039,0.97069,0.96962,0.96966,1703,8,0,0.970025,-0.00073,0.00035,-0.00019
1388,2022-10-13 9:00:00,0.96963,0.97091,0.96887,0.969,3974,8,0,0.969315,-0.00066,-0.00076,-0.00071
1389,2022-10-13 10:00:00,0.96901,0.97066,0.96854,0.97057,5608,8,0,0.96979,0.00157,-0.00062,0.000475
1390,2022-10-13 11:00:00,0.97057,0.97141,0.96981,0.97134,3886,8,0,0.970955,0.00077,0.00156,0.001165
1391,2022-10-13 12:00:00,0.97131,0.9744,0.97109,0.97261,5369,7,0,0.97196,0.00127,0.00074,0.001005
1392,2022-10-13 13:00:00,0.97261,0.97356,0.97175,0.97249,4051,8,0,0.97255,-0.00012,0.0013,0.00059
1393,2022-10-13 14:00:00,0.97249,0.97532,0.97209,0.97442,8766,8,0,0.973455,0.00193,-0.00012,0.000905
1394,2022-10-13 15:00:00,0.97442,0.97485,0.96318,0.96678,15553,7,0,0.9706,-0.00764,0.00193,-0.002855
1395,2022-10-13 16:00:00,0.96677,0.97016,0.96453,0.96944,17719,8,0,0.968105,0.00266,-0.00765,-0.002495
1396,2022-10-13 17:00:00,0.96949,0.97259,0.96756,0.97179,15802,8,0,0.97064,0.00235,0.00272,0.002535
1397,2022-10-13 18:00:00,0.97179,0.97992,0.97107,0.97788,17675,7,0,0.974835,0.00609,0.0023,0.004195
1398,2022-10-13 19:00:00,0.97787,0.9799,0.9764,0.97745,11530,8,0,0.97766,-0.00043,0.00608,0.002825
1399,2022-10-13 20:00:00,0.97745,0.98059,0.97684,0.97965,7950,8,0,0.97855,0.0022,-0.00042,0.00089
1400,2022-10-13 21:00:00,0.97964,0.98003,0.97813,0.97867,5893,8,0,0.979155,-0.00098,0.00219,0.000605
1401,2022-10-13 22:00:00,0.97867,0.97892,0.97711,0.97745,4694,8,0,0.97806,-0.00122,-0.00097,-0.001095
1402,2022-10-13 23:00:00,0.97742,0.97808,0.97732,0.9778,1242,8,0,0.97761,0.00035,-0.00125,-0.00045
1403,2022-10-14 0:00:00,0.97761,0.97768,0.97706,0.97737,526,28,0,0.97749,-0.00043,0.00019,-0.00012
1404,2022-10-14 1:00:00,0.97731,0.97779,0.97688,0.97775,1365,8,0,0.97753,0.00038,-0.0003,4.00E-05
1405,2022-10-14 2:00:00,0.97775,0.97775,0.97669,0.97673,1346,8,0,0.97724,-0.00102,0.00044,-0.00029
1406,2022-10-14 3:00:00,0.97671,0.97787,0.97618,0.97681,4647,8,0,0.97676,8.00E-05,-0.00104,-0.00048
1407,2022-10-14 4:00:00,0.97681,0.98087,0.97678,0.98,4905,8,0,0.978405,0.00319,1.00E-04,0.001645
1408,2022-10-14 5:00:00,0.98,0.9802,0.97898,0.97902,4181,8,0,0.97951,-0.00098,0.00319,0.001105
1409,2022-10-14 6:00:00,0.97902,0.97974,0.97847,0.97872,3038,8,0,0.97887,-0.0003,-0.00098,-0.00064
1410,2022-10-14 7:00:00,0.97873,0.97899,0.97789,0.97817,2848,8,0,0.97845,-0.00055,-0.00029,-0.00042
1411,2022-10-14 8:00:00,0.97817,0.97863,0.97751,0.97761,3292,8,0,0.97789,-0.00056,-0.00056,-0.00056
1412,2022-10-14 9:00:00,0.97759,0.97971,0.97755,0.9788,7788,8,0,0.978195,0.00119,-0.00058,0.000305
1413,2022-10-14 10:00:00,0.97879,0.97879,0.97525,0.97678,8764,7,0,0.977785,-0.00202,0.0012,-0.00041
1414,2022-10-14 11:00:00,0.97678,0.97679,0.97448,0.97505,6626,8,0,0.975915,-0.00173,-0.00201,-0.00187
1415,2022-10-14 12:00:00,0.97505,0.9754,0.97189,0.97299,6740,8,0,0.97402,-0.00206,-0.00173,-0.001895
1416,2022-10-14 13:00:00,0.97299,0.97581,0.97246,0.97345,8385,8,0,0.97322,0.00046,-0.00206,-0.0008
1417,2022-10-14 14:00:00,0.97343,0.97417,0.97091,0.97187,6527,8,0,0.97265,-0.00158,0.00044,-0.00057
1418,2022-10-14 15:00:00,0.97187,0.97767,0.97146,0.97731,9838,8,0,0.97459,0.00544,-0.00156,0.00194
1419,2022-10-14 16:00:00,0.97731,0.97998,0.97243,0.97243,15143,8,0,0.97487,-0.00488,0.00544,0.00028
1420,2022-10-14 17:00:00,0.97197,0.97542,0.97068,0.97538,17641,8,0,0.973675,0.00295,-0.00534,-0.001195
1421,2022-10-14 18:00:00,0.97538,0.97689,0.97338,0.97387,8601,8,0,0.974625,-0.00151,0.00341,0.00095
1422,2022-10-14 19:00:00,0.97385,0.97482,0.97133,0.97176,8020,8,0,0.972805,-0.00211,-0.00153,-0.00182
1423,2022-10-14 20:00:00,0.97177,0.97299,0.97138,0.97283,5608,8,0,0.9723,0.00107,-0.00208,-0.000505
1424,2022-10-14 21:00:00,0.97282,0.97319,0.97189,0.97237,4137,8,0,0.972595,-0.00046,0.00105,0.000295
1425,2022-10-14 22:00:00,0.97237,0.97293,0.97164,0.9728,4078,8,0,0.972585,0.00043,-0.00045,-1.00E-05
1426,2022-10-14 23:00:00,0.97281,0.97308,0.97163,0.97189,1486,8,0,0.97235,-0.00091,0.00044,-0.000235
1427,2022-10-17 0:00:00,0.97203,0.97246,0.97175,0.97213,279,30,0,0.97208,0.00024,-0.00078,-0.00027
1428,2022-10-17 1:00:00,0.97215,0.9737,0.97211,0.97327,2239,8,0,0.97271,0.00114,0.00012,0.00063
1429,2022-10-17 2:00:00,0.97328,0.97432,0.97309,0.97398,3398,8,0,0.97363,0.00071,0.00113,0.00092
1430,2022-10-17 3:00:00,0.97399,0.97508,0.97369,0.97464,5566,8,0,0.974315,0.00066,0.00071,0.000685
1431,2022-10-17 4:00:00,0.97466,0.97506,0.97386,0.97455,4485,8,0,0.974605,-9.00E-05,0.00067,0.00029
1432,2022-10-17 5:00:00,0.97461,0.97521,0.97418,0.9745,3040,8,0,0.974555,-5.00E-05,-5.00E-05,-5.00E-05
1433,2022-10-17 6:00:00,0.97449,0.97476,0.97388,0.97401,2866,8,0,0.97425,-0.00049,-0.00012,-0.000305
1434,2022-10-17 7:00:00,0.97401,0.97402,0.97325,0.97364,2778,8,0,0.973825,-0.00037,-0.00048,-0.000425
1435,2022-10-17 8:00:00,0.97364,0.97558,0.97358,0.97524,4199,8,0,0.97444,0.0016,-0.00037,0.000615
1436,2022-10-17 9:00:00,0.97524,0.97541,0.97307,0.97321,5155,8,0,0.974225,-0.00203,0.0016,-0.000215
1437,2022-10-17 10:00:00,0.97321,0.97569,0.97316,0.97474,9611,8,0,0.973975,0.00153,-0.00203,-0.00025
1438,2022-10-17 11:00:00,0.97474,0.97546,0.97198,0.97385,6863,8,0,0.974295,-0.00089,0.00153,0.00032
1439,2022-10-17 12:00:00,0.97385,0.97576,0.97361,0.97527,5057,8,0,0.97456,0.00142,-0.00089,0.000265
1440,2022-10-17 13:00:00,0.97527,0.97706,0.97464,0.97488,6233,8,0,0.975075,-0.00039,0.00142,0.000515
1441,2022-10-17 14:00:00,0.97488,0.97517,0.9732,0.974,4375,8,0,0.97444,-0.00088,-0.00039,-0.000635
1442,2022-10-17 15:00:00,0.97397,0.97849,0.97296,0.97753,6276,8,0,0.97575,0.00353,-0.00091,0.00131
1443,2022-10-17 16:00:00,0.97753,0.97981,0.97726,0.97824,6949,8,0,0.977885,0.00071,0.00356,0.002135
1444,2022-10-17 17:00:00,0.97824,0.98192,0.97822,0.98168,9721,8,0,0.97996,0.00344,0.00071,0.002075
1445,2022-10-17 18:00:00,0.98168,0.98483,0.98046,0.98419,5715,8,0,0.982935,0.00251,0.00344,0.002975
1446,2022-10-17 19:00:00,0.98418,0.9852,0.98351,0.98391,4768,8,0,0.984045,-0.00028,0.0025,0.00111
1447,2022-10-17 20:00:00,0.98391,0.98508,0.98368,0.98411,3949,8,0,0.98401,0.0002,-0.00027,-3.50E-05
1448,2022-10-17 21:00:00,0.9841,0.98489,0.98373,0.98467,3033,8,0,0.984385,0.00056,0.00019,0.000375
1449,2022-10-17 22:00:00,0.98467,0.98467,0.98323,0.98354,3223,8,0,0.984105,-0.00113,0.00057,-0.00028
1450,2022-10-17 23:00:00,0.98354,0.98435,0.98353,0.98432,1224,8,0,0.98393,0.00078,-0.00113,-0.000175
1451,2022-10-18 0:00:00,0.98416,0.98419,0.98368,0.98378,282,37,0,0.98397,-0.00054,0.00062,4.00E-05
1452,2022-10-18 1:00:00,0.9838,0.98448,0.98368,0.98423,1472,8,0,0.984015,0.00045,-0.00036,4.50E-05
1453,2022-10-18 2:00:00,0.98423,0.98467,0.98392,0.98435,2566,8,0,0.98429,0.00012,0.00043,0.000275
1454,2022-10-18 3:00:00,0.98435,0.98526,0.98391,0.98412,3310,8,0,0.984235,-0.00023,0.00012,-5.50E-05
1455,2022-10-18 4:00:00,0.98412,0.98417,0.98291,0.98321,3204,8,0,0.983665,-0.00091,-0.00023,-0.00057
1456,2022-10-18 5:00:00,0.98321,0.98356,0.98266,0.98314,2033,8,0,0.983175,-7.00E-05,-0.00091,-0.00049
1457,2022-10-18 6:00:00,0.98313,0.98451,0.98232,0.98409,2989,8,0,0.98361,0.00095,-8.00E-05,0.000435
1458,2022-10-18 7:00:00,0.9841,0.98663,0.98406,0.98576,5108,8,0,0.98493,0.00167,0.00097,0.00132
1459,2022-10-18 8:00:00,0.98576,0.9863,0.98503,0.98543,3721,8,0,0.985595,-0.00033,0.00166,0.000665
1460,2022-10-18 9:00:00,0.98544,0.98727,0.98468,0.98631,5903,8,0,0.985875,0.00088,-0.00032,0.00028
1461,2022-10-18 10:00:00,0.98635,0.98736,0.98311,0.98579,7898,8,0,0.98607,-0.00052,0.00091,0.000195
1462,2022-10-18 11:00:00,0.9858,0.98592,0.98245,0.98284,6350,8,0,0.98432,-0.00295,-0.00055,-0.00175
1463,2022-10-18 12:00:00,0.98285,0.98535,0.98269,0.98376,8051,8,0,0.983305,0.00092,-0.00295,-0.001015
1464,2022-10-18 13:00:00,0.98376,0.9846,0.98126,0.98195,5118,8,0,0.982855,-0.00181,0.00091,-0.00045
1465,2022-10-18 14:00:00,0.98195,0.98399,0.98187,0.98314,5347,8,0,0.982545,0.00119,-0.00181,-0.00031
1466,2022-10-18 15:00:00,0.98305,0.98579,0.98253,0.98546,6561,8,0,0.984255,0.00232,0.0011,0.00171
1467,2022-10-18 16:00:00,0.98547,0.98757,0.98456,0.98527,7982,8,0,0.98537,-0.00019,0.00242,0.001115
1468,2022-10-18 17:00:00,0.98527,0.98589,0.98245,0.98498,8787,8,0,0.985125,-0.00029,-0.0002,-0.000245
1469,2022-10-18 18:00:00,0.98497,0.98498,0.98213,0.98409,7754,8,0,0.98453,-0.00089,-0.0003,-0.000595
1470,2022-10-18 19:00:00,0.98411,0.98604,0.98372,0.98561,5344,8,0,0.98486,0.00152,-0.00086,0.00033
1471,2022-10-18 20:00:00,0.9857,0.98602,0.98417,0.98534,5580,8,0,0.98552,-0.00027,0.00159,0.00066
1472,2022-10-18 21:00:00,0.98534,0.98596,0.98417,0.98499,4533,8,0,0.985165,-0.00035,-0.00036,-0.000355
1473,2022-10-18 22:00:00,0.98499,0.98576,0.98452,0.98568,3975,8,0,0.985335,0.00069,-0.00035,0.00017
1474,2022-10-18 23:00:00,0.98568,0.98637,0.98525,0.98575,1708,8,0,0.985715,7.00E-05,0.00069,0.00038
1475,2022-10-19 0:00:00,0.98567,0.98606,0.98543,0.98598,393,28,0,0.985825,0.00023,-1.00E-05,0.00011
1476,2022-10-19 1:00:00,0.98597,0.98688,0.98591,0.98671,1151,8,0,0.98634,0.00073,0.0003,0.000515
1477,2022-10-19 2:00:00,0.98669,0.98725,0.98611,0.98626,2438,8,0,0.986475,-0.00045,0.00072,0.000135
1478,2022-10-19 3:00:00,0.98626,0.98669,0.98533,0.98611,3946,8,0,0.986185,-0.00015,-0.00043,-0.00029
1479,2022-10-19 4:00:00,0.98611,0.98643,0.9854,0.98586,4107,8,0,0.985985,-0.00025,-0.00015,-0.0002
1480,2022-10-19 5:00:00,0.98586,0.98612,0.98492,0.98524,2864,8,0,0.98555,-0.00062,-0.00025,-0.000435
1481,2022-10-19 6:00:00,0.98525,0.98554,0.98432,0.98442,1888,8,0,0.984835,-0.00082,-0.00061,-0.000715
1482,2022-10-19 7:00:00,0.98442,0.98462,0.98372,0.98396,1363,8,0,0.98419,-0.00046,-0.00083,-0.000645
1483,2022-10-19 8:00:00,0.98395,0.98438,0.98316,0.98353,2708,8,0,0.98374,-0.00043,-0.00047,-0.00045
1484,2022-10-19 9:00:00,0.98353,0.98408,0.98203,0.98234,6432,8,0,0.982935,-0.00119,-0.00042,-0.000805
1485,2022-10-19 10:00:00,0.98235,0.98394,0.98152,0.98394,8047,8,0,0.983145,0.0016,-0.00118,0.00021
1486,2022-10-19 11:00:00,0.98393,0.98393,0.98124,0.98169,6543,8,0,0.98281,-0.00225,0.00158,-0.000335
1487,2022-10-19 12:00:00,0.98171,0.9824,0.98053,0.98181,5461,8,0,0.98176,0.00012,-0.00222,-0.00105
1488,2022-10-19 13:00:00,0.98181,0.98211,0.97807,0.9781,5728,8,0,0.979955,-0.00371,1.00E-04,-0.001805
1489,2022-10-19 14:00:00,0.97809,0.97843,0.97596,0.9783,7411,8,0,0.978195,0.0002,-0.00372,-0.00176
1490,2022-10-19 15:00:00,0.97832,0.97837,0.97646,0.978,7247,8,0,0.97816,-0.0003,0.00023,-3.50E-05
1491,2022-10-19 16:00:00,0.97801,0.9796,0.97716,0.97736,8890,8,0,0.977685,-0.00064,-0.00031,-0.000475
1492,2022-10-19 17:00:00,0.97736,0.98026,0.97705,0.979,7929,8,0,0.97818,0.00164,-0.00065,0.000495
1493,2022-10-19 18:00:00,0.97901,0.97944,0.97784,0.97789,5252,8,0,0.97845,-0.00111,0.00165,0.00027
1494,2022-10-19 19:00:00,0.97787,0.97815,0.9765,0.97659,4893,8,0,0.97723,-0.0013,-0.00114,-0.00122
1495,2022-10-19 20:00:00,0.97659,0.97736,0.97573,0.97661,5429,8,0,0.9766,2.00E-05,-0.00128,-0.00063
1496,2022-10-19 21:00:00,0.97661,0.97785,0.97634,0.97669,3132,8,0,0.97665,8.00E-05,2.00E-05,5.00E-05
1497,2022-10-19 22:00:00,0.97669,0.97767,0.97647,0.97728,3462,8,0,0.976985,0.00059,8.00E-05,0.000335
1498,2022-10-19 23:00:00,0.97728,0.9776,0.97707,0.97713,1890,8,0,0.977205,-0.00015,0.00059,0.00022
1499,2022-10-20 0:00:00,0.97709,0.97738,0.97695,0.97728,218,31,0,0.977185,0.00015,-0.00019,-2.00E-05
1500,2022-10-20 1:00:00,0.97731,0.97758,0.97644,0.9765,908,8,0,0.976905,-0.00078,0.00022,-0.00028
1501,2022-10-20 2:00:00,0.9765,0.97672,0.97606,0.97659,1499,8,0,0.976545,9.00E-05,-0.00081,-0.00036
1502,2022-10-20 3:00:00,0.97659,0.97717,0.97584,0.97648,4500,8,0,0.976535,-0.00011,9.00E-05,-1.00E-05
1503,2022-10-20 4:00:00,0.97645,0.97652,0.97545,0.97587,3561,8,0,0.97616,-0.00061,-0.00014,-0.000375
1504,2022-10-20 5:00:00,0.97587,0.97665,0.9756,0.97653,2625,8,0,0.9762,0.00066,-0.00058,4.00E-05
1505,2022-10-20 6:00:00,0.97653,0.97665,0.97565,0.97609,2416,8,0,0.97631,-0.00044,0.00066,0.00011
1506,2022-10-20 7:00:00,0.97609,0.97857,0.97591,0.97779,5370,8,0,0.97694,0.0017,-0.00044,0.00063
1507,2022-10-20 8:00:00,0.97779,0.97891,0.97747,0.97831,5109,8,0,0.97805,0.00052,0.0017,0.00111
1508,2022-10-20 9:00:00,0.97831,0.97939,0.97791,0.97915,5447,8,0,0.97873,0.00084,0.00052,0.00068
1509,2022-10-20 10:00:00,0.97914,0.97945,0.97715,0.97873,8727,8,0,0.978935,-0.00042,0.00083,0.000205
1510,2022-10-20 11:00:00,0.97874,0.97922,0.97732,0.97818,5938,8,0,0.97846,-0.00055,-0.0004,-0.000475
1511,2022-10-20 12:00:00,0.97818,0.9789,0.9773,0.9783,4630,8,0,0.97824,0.00012,-0.00056,-0.00022
1512,2022-10-20 13:00:00,0.9783,0.98072,0.97768,0.98067,5217,8,0,0.979485,0.00237,0.00012,0.001245
1513,2022-10-20 14:00:00,0.98066,0.98288,0.98016,0.98121,6733,8,0,0.980935,0.00054,0.00236,0.00145
1514,2022-10-20 15:00:00,0.98121,0.98373,0.97954,0.9803,11125,8,0,0.980755,-0.00091,0.00055,-0.00018
1515,2022-10-20 16:00:00,0.98031,0.98086,0.97798,0.97862,10136,8,0,0.979465,-0.00168,-0.0009,-0.00129
1516,2022-10-20 17:00:00,0.97862,0.98455,0.97835,0.98446,11124,8,0,0.98154,0.00584,-0.00169,0.002075
1517,2022-10-20 18:00:00,0.98445,0.98448,0.98209,0.98224,5979,8,0,0.983345,-0.00222,0.00583,0.001805
1518,2022-10-20 19:00:00,0.98224,0.98225,0.97978,0.98025,4917,8,0,0.981245,-0.00199,-0.00221,-0.0021
1519,2022-10-20 20:00:00,0.98025,0.98027,0.97805,0.97849,4968,8,0,0.97937,-0.00176,-0.00199,-0.001875
1520,2022-10-20 21:00:00,0.97846,0.97876,0.9775,0.97843,3741,8,0,0.978445,-6.00E-05,-0.00179,-0.000925
1521,2022-10-20 22:00:00,0.97843,0.97894,0.9773,0.97834,2861,8,0,0.978385,-9.00E-05,-3.00E-05,-6.00E-05
1522,2022-10-20 23:00:00,0.97834,0.97882,0.97814,0.97871,1256,8,0,0.978525,0.00037,-9.00E-05,0.00014
1523,2022-10-21 0:00:00,0.97858,0.97862,0.97756,0.97826,472,28,0,0.97842,-0.00045,0.00024,-0.000105
1524,2022-10-21 1:00:00,0.97829,0.9788,0.97814,0.97831,1305,8,0,0.9783,5.00E-05,-0.00029,-0.00012
1525,2022-10-21 2:00:00,0.97831,0.97831,0.97734,0.97788,1323,8,0,0.978095,-0.00043,2.00E-05,-0.000205
1526,2022-10-21 3:00:00,0.9779,0.97824,0.97679,0.97711,2927,8,0,0.977505,-0.00077,-0.00041,-0.00059
1527,2022-10-21 4:00:00,0.97713,0.97729,0.9765,0.97701,3241,8,0,0.97707,-1.00E-04,-0.00077,-0.000435
1528,2022-10-21 5:00:00,0.97702,0.97801,0.97677,0.97766,1978,8,0,0.97734,0.00065,-0.00011,0.00027
1529,2022-10-21 6:00:00,0.97766,0.97833,0.97672,0.97686,1835,8,0,0.97726,-0.0008,0.00064,-8.00E-05
1530,2022-10-21 7:00:00,0.97683,0.97716,0.97645,0.97711,1696,8,0,0.97697,0.00025,-0.00083,-0.00029
